layer,probe_acc,chance
0,0.23247863247863246,0.041666666666666664
1,0.22136752136752139,0.041666666666666664
2,0.21965811965811968,0.041666666666666664
3,0.20854700854700856,0.041666666666666664
4,0.17350427350427347,0.041666666666666664
5,0.20405982905982908,0.041666666666666664
6,0.16517094017094017,0.041666666666666664
7,0.14572649572649574,0.041666666666666664
8,0.12457264957264957,0.041666666666666664
9,0.08397435897435897,0.041666666666666664
10,0.07115384615384616,0.041666666666666664
11,0.1418803418803419,0.041666666666666664
12,0.09508547008547008,0.041666666666666664
13,0.10341880341880343,0.041666666666666664
14,0.11623931623931623,0.041666666666666664
15,0.10790598290598291,0.041666666666666664
16,0.11623931623931623,0.041666666666666664
17,0.10512820512820513,0.041666666666666664
18,0.09230769230769231,0.041666666666666664
19,0.1418803418803419,0.041666666666666664
20,0.11794871794871793,0.041666666666666664
21,0.10512820512820513,0.041666666666666664
22,0.11346153846153846,0.041666666666666664
23,0.1502136752136752,0.041666666666666664
24,0.1418803418803419,0.041666666666666664
25,0.11794871794871793,0.041666666666666664
26,0.1418803418803419,0.041666666666666664
27,0.1675213675213675,0.041666666666666664
28,0.1418803418803419,0.041666666666666664
29,0.1418803418803419,0.041666666666666664
30,0.1418803418803419,0.041666666666666664
31,0.13354700854700854,0.041666666666666664
32,0.152991452991453,0.041666666666666664
