layer,probe_acc,chance
0,0.03791423001949317,0.07692307692307693
1,0.06423001949317737,0.07692307692307693
2,0.05730994152046783,0.07692307692307693
3,0.055458089668615984,0.07692307692307693
4,0.03791423001949317,0.07692307692307693
5,0.06890838206627681,0.07692307692307693
6,0.03791423001949317,0.07692307692307693
7,0.046686159844054574,0.07692307692307693
8,0.046686159844054574,0.07692307692307693
9,0.06471734892787524,0.07692307692307693
10,0.05594541910331383,0.07692307692307693
11,0.046686159844054574,0.07692307692307693
12,0.049025341130604284,0.07692307692307693
13,0.0601364522417154,0.07692307692307693
14,0.08050682261208576,0.07692307692307693
15,0.07816764132553607,0.07692307692307693
16,0.07816764132553607,0.07692307692307693
17,0.08742690058479531,0.07692307692307693
18,0.07865497076023392,0.07692307692307693
19,0.10730994152046784,0.07692307692307693
20,0.09853801169590642,0.07692307692307693
21,0.08001949317738792,0.07692307692307693
22,0.08927875243664718,0.07692307692307693
23,0.06198830409356725,0.07692307692307693
24,0.09113060428849902,0.07692307692307693
25,0.09756335282651073,0.07692307692307693
26,0.09756335282651073,0.07692307692307693
27,0.09853801169590642,0.07692307692307693
28,0.09902534113060428,0.07692307692307693
29,0.08742690058479531,0.07692307692307693
30,0.08693957115009747,0.07692307692307693
31,0.11608187134502923,0.07692307692307693
32,0.11842105263157893,0.07692307692307693
