layer,probe_acc,chance
0,0.1475549705036322,0.08333333333333333
1,0.13995538979084396,0.08333333333333333
2,0.13995538979084396,0.08333333333333333
3,0.134473575154795,0.08333333333333333
4,0.12525900736190335,0.08333333333333333
5,0.12672163717029886,0.08333333333333333
6,0.15384427867973283,0.08333333333333333
7,0.13285858807469164,0.08333333333333333
8,0.15384427867973283,0.08333333333333333
9,0.17629259909316952,0.08333333333333333
10,0.1553069084881283,0.08333333333333333
11,0.16854066110867338,0.08333333333333333
12,0.16803788211203743,0.08333333333333333
13,0.1714019306713471,0.08333333333333333
14,0.13235580907805566,0.08333333333333333
15,0.15480412949149236,0.08333333333333333
16,0.1596308078591975,0.08333333333333333
17,0.13995538979084396,0.08333333333333333
18,0.14558956169860074,0.08333333333333333
19,0.1393002535225001,0.08333333333333333
20,0.14770732777534004,0.08333333333333333
21,0.1602859441275413,0.08333333333333333
22,0.14076288333089562,0.08333333333333333
23,0.14705219150699625,0.08333333333333333
24,0.11348788454975378,0.08333333333333333
25,0.11977719272585441,0.08333333333333333
26,0.11831456291745894,0.08333333333333333
27,0.11831456291745894,0.08333333333333333
28,0.12672163717029886,0.08333333333333333
29,0.12606650090195504,0.08333333333333333
30,0.10508081029691385,0.08333333333333333
31,0.12606650090195504,0.08333333333333333
32,0.1393002535225001,0.08333333333333333
