layer,probe_acc,chance
0,0.11106540392959875,0.08333333333333333
1,0.16627053776022624,0.08333333333333333
2,0.1460923406952367,0.08333333333333333
3,0.1431670810784457,0.08333333333333333
4,0.11202525474135831,0.08333333333333333
5,0.09103956413631709,0.08333333333333333
6,0.1229888840134562,0.08333333333333333
7,0.145284847155185,0.08333333333333333
8,0.13205109453463995,0.08333333333333333
9,0.11252803373799425,0.08333333333333333
10,0.10331346594510264,0.08333333333333333
11,0.11654721856564769,0.08333333333333333
12,0.10894763785285944,0.08333333333333333
13,0.08796194724781825,0.08333333333333333
14,0.09490639169226268,0.08333333333333333
15,0.09621666422895031,0.08333333333333333
16,0.1180098483740432,0.08333333333333333
17,0.13139595826629613,0.08333333333333333
18,0.13834040271074058,0.08333333333333333
19,0.1439745746184974,0.08333333333333333
20,0.13849275998244845,0.08333333333333333
21,0.11947247818243868,0.08333333333333333
22,0.12656927989859101,0.08333333333333333
23,0.11283274828140999,0.08333333333333333
24,0.14705219150699625,0.08333333333333333
25,0.15480412949149236,0.08333333333333333
26,0.12043232899419824,0.08333333333333333
27,0.12043232899419824,0.08333333333333333
28,0.10639108283360148,0.08333333333333333
29,0.1259141436302472,0.08333333333333333
30,0.14770732777534004,0.08333333333333333
31,0.15545926575983618,0.08333333333333333
32,0.13849275998244845,0.08333333333333333
