layer,probe_acc,chance
0,0.34898989898989896,0.3333333333333333
1,0.6176767676767677,0.3333333333333333
2,0.4308080808080808,0.3333333333333333
3,0.347979797979798,0.3333333333333333
4,0.27828282828282824,0.3333333333333333
