layer,probe_acc,chance,encoder,task,target
16,0.5318181818181817,0.0833333333333333,mert330,pitch_note_id,pitch_class
17,0.4792929292929292,0.0833333333333333,mert330,pitch_note_id,pitch_class
18,0.5055555555555555,0.0833333333333333,mert330,pitch_note_id,pitch_class
19,0.4555555555555555,0.0833333333333333,mert330,pitch_note_id,pitch_class
20,0.4292929292929293,0.0833333333333333,mert330,pitch_note_id,pitch_class
21,0.4252525252525252,0.0833333333333333,mert330,pitch_note_id,pitch_class
22,0.4212121212121212,0.0833333333333333,mert330,pitch_note_id,pitch_class
23,0.3838383838383838,0.0833333333333333,mert330,pitch_note_id,pitch_class
24,0.4252525252525252,0.0833333333333333,mert330,pitch_note_id,pitch_class
0,0.7333333333333333,0.5,mert330,tuning_judgment,ground_truth
1,0.7666666666666667,0.5,mert330,tuning_judgment,ground_truth
2,0.9,0.5,mert330,tuning_judgment,ground_truth
3,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
4,0.9,0.5,mert330,tuning_judgment,ground_truth
5,0.9,0.5,mert330,tuning_judgment,ground_truth
6,0.9,0.5,mert330,tuning_judgment,ground_truth
7,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
8,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
9,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
10,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
11,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
12,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
13,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
14,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
15,0.8666666666666667,0.5,mert330,tuning_judgment,ground_truth
16,0.8333333333333334,0.5,mert330,tuning_judgment,ground_truth
17,0.8333333333333334,0.5,mert330,tuning_judgment,ground_truth
18,0.8,0.5,mert330,tuning_judgment,ground_truth
19,0.7666666666666667,0.5,mert330,tuning_judgment,ground_truth
20,0.8333333333333334,0.5,mert330,tuning_judgment,ground_truth
21,0.8333333333333334,0.5,mert330,tuning_judgment,ground_truth
22,0.8333333333333334,0.5,mert330,tuning_judgment,ground_truth
23,0.7666666666666667,0.5,mert330,tuning_judgment,ground_truth
24,0.8,0.5,mert330,tuning_judgment,ground_truth
0,0.2134920634920634,0.125,musicflamingo_own,chord_quality,quality
1,0.2353174603174603,0.125,musicflamingo_own,chord_quality,quality
2,0.1773809523809524,0.125,musicflamingo_own,chord_quality,quality
3,0.2186507936507936,0.125,musicflamingo_own,chord_quality,quality
4,0.1992063492063492,0.125,musicflamingo_own,chord_quality,quality
5,0.2496031746031746,0.125,musicflamingo_own,chord_quality,quality
6,0.2103174603174603,0.125,musicflamingo_own,chord_quality,quality
7,0.2273809523809523,0.125,musicflamingo_own,chord_quality,quality
8,0.2023809523809523,0.125,musicflamingo_own,chord_quality,quality
9,0.2293650793650793,0.125,musicflamingo_own,chord_quality,quality
10,0.2293650793650793,0.125,musicflamingo_own,chord_quality,quality
11,0.1904761904761904,0.125,musicflamingo_own,chord_quality,quality
12,0.2043650793650794,0.125,musicflamingo_own,chord_quality,quality
13,0.1996031746031746,0.125,musicflamingo_own,chord_quality,quality
14,0.1884920634920635,0.125,musicflamingo_own,chord_quality,quality
15,0.1825396825396825,0.125,musicflamingo_own,chord_quality,quality
16,0.1555555555555555,0.125,musicflamingo_own,chord_quality,quality
17,0.1777777777777777,0.125,musicflamingo_own,chord_quality,quality
18,0.2107142857142857,0.125,musicflamingo_own,chord_quality,quality
19,0.1968253968253968,0.125,musicflamingo_own,chord_quality,quality
20,0.1999999999999999,0.125,musicflamingo_own,chord_quality,quality
21,0.2107142857142857,0.125,musicflamingo_own,chord_quality,quality
22,0.1825396825396825,0.125,musicflamingo_own,chord_quality,quality
23,0.1773809523809524,0.125,musicflamingo_own,chord_quality,quality
24,0.1777777777777777,0.125,musicflamingo_own,chord_quality,quality
25,0.1888888888888888,0.125,musicflamingo_own,chord_quality,quality
26,0.1869047619047619,0.125,musicflamingo_own,chord_quality,quality
27,0.1837301587301587,0.125,musicflamingo_own,chord_quality,quality
28,0.1646825396825396,0.125,musicflamingo_own,chord_quality,quality
29,0.1646825396825396,0.125,musicflamingo_own,chord_quality,quality
30,0.1865079365079365,0.125,musicflamingo_own,chord_quality,quality
31,0.1869047619047619,0.125,musicflamingo_own,chord_quality,quality
32,0.1456349206349206,0.125,musicflamingo_own,chord_quality,quality
0,0.1126803910097021,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
1,0.1189696991858027,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
2,0.153189142411389,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
3,0.1343212178830871,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
4,0.1202799717224903,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
5,0.1567695382965238,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
6,0.1645214762810199,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
7,0.1700032909170689,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
8,0.151135366388767,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
9,0.1643691190093121,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
10,0.1721210569938082,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
11,0.1658317488177075,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
12,0.1659841060894154,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
13,0.1792178587099605,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
14,0.1729285505338599,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
15,0.1714659207254643,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
16,0.1714659207254643,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
17,0.1483624640436839,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
18,0.134473575154795,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
19,0.1422255131392911,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
20,0.1567695382965238,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
21,0.142728292135927,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
22,0.153189142411389,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
23,0.1384927599824484,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
24,0.1539966359514406,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
25,0.1407628833308956,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
26,0.1678855248403295,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
27,0.148210106771976,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
28,0.1551545512164204,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
29,0.148210106771976,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
30,0.1196248354541465,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
31,0.1328585880746916,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
32,0.091542343132953,0.0833333333333333,musicflamingo_own,interval_id,ground_truth
0,0.1741452991452991,0.0416666666666666,musicflamingo_own,key_id,ground_truth
1,0.1641025641025641,0.0416666666666666,musicflamingo_own,key_id,ground_truth
2,0.1096153846153846,0.0416666666666666,musicflamingo_own,key_id,ground_truth
3,0.1262820512820512,0.0416666666666666,musicflamingo_own,key_id,ground_truth
4,0.1641025641025641,0.0416666666666666,musicflamingo_own,key_id,ground_truth
5,0.1089743589743589,0.0416666666666666,musicflamingo_own,key_id,ground_truth
6,0.1245726495726495,0.0416666666666666,musicflamingo_own,key_id,ground_truth
7,0.1346153846153846,0.0416666666666666,musicflamingo_own,key_id,ground_truth
8,0.1713675213675214,0.0416666666666666,musicflamingo_own,key_id,ground_truth
9,0.1908119658119658,0.0416666666666666,musicflamingo_own,key_id,ground_truth
10,0.1651709401709401,0.0416666666666666,musicflamingo_own,key_id,ground_truth
11,0.1051282051282051,0.0416666666666666,musicflamingo_own,key_id,ground_truth
12,0.0923076923076923,0.0416666666666666,musicflamingo_own,key_id,ground_truth
13,0.1217948717948718,0.0416666666666666,musicflamingo_own,key_id,ground_truth
14,0.0878205128205128,0.0416666666666666,musicflamingo_own,key_id,ground_truth
15,0.1262820512820512,0.0416666666666666,musicflamingo_own,key_id,ground_truth
16,0.1262820512820512,0.0416666666666666,musicflamingo_own,key_id,ground_truth
17,0.1051282051282051,0.0416666666666666,musicflamingo_own,key_id,ground_truth
18,0.1023504273504273,0.0416666666666666,musicflamingo_own,key_id,ground_truth
19,0.1023504273504273,0.0416666666666666,musicflamingo_own,key_id,ground_truth
20,0.094017094017094,0.0416666666666666,musicflamingo_own,key_id,ground_truth
21,0.1023504273504273,0.0416666666666666,musicflamingo_own,key_id,ground_truth
22,0.0811965811965812,0.0416666666666666,musicflamingo_own,key_id,ground_truth
23,0.094017094017094,0.0416666666666666,musicflamingo_own,key_id,ground_truth
24,0.127991452991453,0.0416666666666666,musicflamingo_own,key_id,ground_truth
25,0.1391025641025641,0.0416666666666666,musicflamingo_own,key_id,ground_truth
26,0.1491452991452991,0.0416666666666666,musicflamingo_own,key_id,ground_truth
27,0.119017094017094,0.0416666666666666,musicflamingo_own,key_id,ground_truth
28,0.1023504273504273,0.0416666666666666,musicflamingo_own,key_id,ground_truth
29,0.0728632478632478,0.0416666666666666,musicflamingo_own,key_id,ground_truth
30,0.0728632478632478,0.0416666666666666,musicflamingo_own,key_id,ground_truth
31,0.0811965811965812,0.0416666666666666,musicflamingo_own,key_id,ground_truth
32,0.1034188034188034,0.0416666666666666,musicflamingo_own,key_id,ground_truth
0,0.0684210526315789,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
1,0.0490253411306042,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
2,0.0379142300194931,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
3,0.0508771929824561,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
4,0.0619883040935672,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
5,0.0485380116959064,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
6,0.0485380116959064,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
7,0.0554580896686159,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
8,0.0263157894736842,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
9,0.0374269005847953,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
10,0.0374269005847953,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
11,0.0466861598440545,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
12,0.0577972709551657,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
13,0.0471734892787524,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
14,0.0471734892787524,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
15,0.0559454191033138,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
16,0.0466861598440545,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
17,0.0379142300194931,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
18,0.0670565302144249,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
19,0.0577972709551657,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
20,0.0670565302144249,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
21,0.0577972709551657,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
22,0.0559454191033138,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
23,0.0466861598440545,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
24,0.0466861598440545,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
25,0.0573099415204678,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
26,0.0832358674463937,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
27,0.0920077972709551,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
28,0.0920077972709551,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
29,0.0763157894736842,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
30,0.0471734892787524,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
31,0.038401559454191,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
32,0.0874269005847953,0.0769230769230769,musicflamingo_own,mode_id,ground_truth
0,0.1857142857142857,0.125,qwen25omni_own,chord_quality,quality
1,0.1884920634920635,0.125,qwen25omni_own,chord_quality,quality
2,0.2714285714285714,0.125,qwen25omni_own,chord_quality,quality
3,0.2543650793650793,0.125,qwen25omni_own,chord_quality,quality
4,0.2432539682539682,0.125,qwen25omni_own,chord_quality,quality
5,0.3091269841269841,0.125,qwen25omni_own,chord_quality,quality
6,0.2412698412698412,0.125,qwen25omni_own,chord_quality,quality
7,0.2634920634920635,0.125,qwen25omni_own,chord_quality,quality
8,0.2492063492063492,0.125,qwen25omni_own,chord_quality,quality
9,0.2662698412698412,0.125,qwen25omni_own,chord_quality,quality
10,0.2523809523809524,0.125,qwen25omni_own,chord_quality,quality
11,0.2492063492063492,0.125,qwen25omni_own,chord_quality,quality
12,0.2571428571428571,0.125,qwen25omni_own,chord_quality,quality
13,0.2702380952380952,0.125,qwen25omni_own,chord_quality,quality
14,0.2873015873015873,0.125,qwen25omni_own,chord_quality,quality
15,0.2515873015873016,0.125,qwen25omni_own,chord_quality,quality
16,0.2277777777777777,0.125,qwen25omni_own,chord_quality,quality
17,0.2404761904761904,0.125,qwen25omni_own,chord_quality,quality
18,0.2325396825396825,0.125,qwen25omni_own,chord_quality,quality
19,0.2138888888888889,0.125,qwen25omni_own,chord_quality,quality
20,0.2079365079365079,0.125,qwen25omni_own,chord_quality,quality
21,0.2107142857142857,0.125,qwen25omni_own,chord_quality,quality
22,0.1706349206349206,0.125,qwen25omni_own,chord_quality,quality
23,0.2095238095238095,0.125,qwen25omni_own,chord_quality,quality
24,0.1853174603174603,0.125,qwen25omni_own,chord_quality,quality
25,0.1932539682539682,0.125,qwen25omni_own,chord_quality,quality
26,0.2095238095238095,0.125,qwen25omni_own,chord_quality,quality
27,0.1845238095238095,0.125,qwen25omni_own,chord_quality,quality
28,0.2043650793650794,0.125,qwen25omni_own,chord_quality,quality
29,0.2043650793650794,0.125,qwen25omni_own,chord_quality,quality
30,0.2162698412698412,0.125,qwen25omni_own,chord_quality,quality
31,0.2404761904761904,0.125,qwen25omni_own,chord_quality,quality
32,0.2265873015873016,0.125,qwen25omni_own,chord_quality,quality
0,0.1422255131392911,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
1,0.1525340061430452,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
2,0.15611440202818,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
3,0.142728292135927,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
4,0.1544994149480766,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
5,0.1412656623275315,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
6,0.1435357856759787,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
7,0.1387091073082736,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
8,0.1225500950709375,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
9,0.1134878845497537,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
10,0.1142953780898054,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
11,0.1141430208180976,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
12,0.1050808102969138,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
13,0.1268739944420067,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
14,0.1268739944420067,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
15,0.1317006728097118,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
16,0.1246038710935595,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
17,0.1294305494612646,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
18,0.126066500901955,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
19,0.1449344254302569,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
20,0.126066500901955,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
21,0.1028106869484666,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
22,0.1176594266491151,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
23,0.1191220564575106,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
24,0.1183145629174589,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
25,0.1252590073619033,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
26,0.0973288723124177,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
27,0.1197771927258544,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
28,0.1126803910097021,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
29,0.1071985763736531,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
30,0.1273767734386427,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
31,0.1307408219979523,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
32,0.1300856857296085,0.0833333333333333,qwen25omni_own,interval_id,ground_truth
0,0.1318376068376068,0.0416666666666666,qwen25omni_own,key_id,ground_truth
1,0.188034188034188,0.0416666666666666,qwen25omni_own,key_id,ground_truth
2,0.177991452991453,0.0416666666666666,qwen25omni_own,key_id,ground_truth
3,0.1696581196581196,0.0416666666666666,qwen25omni_own,key_id,ground_truth
4,0.1797008547008547,0.0416666666666666,qwen25omni_own,key_id,ground_truth
5,0.1797008547008547,0.0416666666666666,qwen25omni_own,key_id,ground_truth
6,0.1457264957264957,0.0416666666666666,qwen25omni_own,key_id,ground_truth
7,0.1457264957264957,0.0416666666666666,qwen25omni_own,key_id,ground_truth
8,0.1391025641025641,0.0416666666666666,qwen25omni_own,key_id,ground_truth
9,0.1585470085470085,0.0416666666666666,qwen25omni_own,key_id,ground_truth
10,0.1696581196581196,0.0416666666666666,qwen25omni_own,key_id,ground_truth
11,0.1373931623931623,0.0416666666666666,qwen25omni_own,key_id,ground_truth
12,0.1217948717948718,0.0416666666666666,qwen25omni_own,key_id,ground_truth
13,0.1346153846153846,0.0416666666666666,qwen25omni_own,key_id,ground_truth
14,0.1151709401709401,0.0416666666666666,qwen25omni_own,key_id,ground_truth
15,0.1134615384615384,0.0416666666666666,qwen25omni_own,key_id,ground_truth
16,0.1051282051282051,0.0416666666666666,qwen25omni_own,key_id,ground_truth
17,0.1006410256410256,0.0416666666666666,qwen25omni_own,key_id,ground_truth
18,0.0794871794871795,0.0416666666666666,qwen25omni_own,key_id,ground_truth
19,0.0878205128205128,0.0416666666666666,qwen25omni_own,key_id,ground_truth
20,0.0583333333333333,0.0416666666666666,qwen25omni_own,key_id,ground_truth
21,0.0683760683760683,0.0416666666666666,qwen25omni_own,key_id,ground_truth
22,0.0711538461538461,0.0416666666666666,qwen25omni_own,key_id,ground_truth
23,0.060042735042735,0.0416666666666666,qwen25omni_own,key_id,ground_truth
24,0.0985042735042735,0.0416666666666666,qwen25omni_own,key_id,ground_truth
25,0.0728632478632478,0.0416666666666666,qwen25omni_own,key_id,ground_truth
26,0.060042735042735,0.0416666666666666,qwen25omni_own,key_id,ground_truth
27,0.0895299145299145,0.0416666666666666,qwen25omni_own,key_id,ground_truth
28,0.0555555555555555,0.0416666666666666,qwen25omni_own,key_id,ground_truth
29,0.0617521367521367,0.0416666666666666,qwen25omni_own,key_id,ground_truth
30,0.0638888888888888,0.0416666666666666,qwen25omni_own,key_id,ground_truth
31,0.0555555555555555,0.0416666666666666,qwen25omni_own,key_id,ground_truth
32,0.0444444444444444,0.0416666666666666,qwen25omni_own,key_id,ground_truth
0,0.0379142300194931,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
1,0.0642300194931773,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
2,0.0573099415204678,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
3,0.0554580896686159,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
4,0.0379142300194931,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
5,0.0689083820662768,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
6,0.0379142300194931,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
7,0.0466861598440545,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
8,0.0466861598440545,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
9,0.0647173489278752,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
10,0.0559454191033138,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
11,0.0466861598440545,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
12,0.0490253411306042,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
13,0.0601364522417154,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
14,0.0805068226120857,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
15,0.078167641325536,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
16,0.078167641325536,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
17,0.0874269005847953,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
18,0.0786549707602339,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
19,0.1073099415204678,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
20,0.0985380116959064,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
21,0.0800194931773879,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
22,0.0892787524366471,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
23,0.0619883040935672,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
24,0.091130604288499,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
25,0.0975633528265107,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
26,0.0975633528265107,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
27,0.0985380116959064,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
28,0.0990253411306042,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
29,0.0874269005847953,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
30,0.0869395711500974,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
31,0.1160818713450292,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
32,0.1184210526315789,0.0769230769230769,qwen25omni_own,mode_id,ground_truth
0,0.1376984126984126,0.125,qwen3omni_own,chord_quality,quality
1,0.1396825396825396,0.125,qwen3omni_own,chord_quality,quality
2,0.1456349206349206,0.125,qwen3omni_own,chord_quality,quality
3,0.1507936507936507,0.125,qwen3omni_own,chord_quality,quality
4,0.1996031746031746,0.125,qwen3omni_own,chord_quality,quality
5,0.1777777777777777,0.125,qwen3omni_own,chord_quality,quality
6,0.1607142857142857,0.125,qwen3omni_own,chord_quality,quality
7,0.2158730158730158,0.125,qwen3omni_own,chord_quality,quality
8,0.2313492063492063,0.125,qwen3omni_own,chord_quality,quality
9,0.2075396825396825,0.125,qwen3omni_own,chord_quality,quality
10,0.1884920634920635,0.125,qwen3omni_own,chord_quality,quality
11,0.2103174603174603,0.125,qwen3omni_own,chord_quality,quality
12,0.2075396825396825,0.125,qwen3omni_own,chord_quality,quality
13,0.2214285714285714,0.125,qwen3omni_own,chord_quality,quality
14,0.2075396825396825,0.125,qwen3omni_own,chord_quality,quality
15,0.2103174603174603,0.125,qwen3omni_own,chord_quality,quality
16,0.2150793650793651,0.125,qwen3omni_own,chord_quality,quality
17,0.203968253968254,0.125,qwen3omni_own,chord_quality,quality
18,0.203968253968254,0.125,qwen3omni_own,chord_quality,quality
19,0.203968253968254,0.125,qwen3omni_own,chord_quality,quality
20,0.1571428571428571,0.125,qwen3omni_own,chord_quality,quality
21,0.165079365079365,0.125,qwen3omni_own,chord_quality,quality
22,0.171031746031746,0.125,qwen3omni_own,chord_quality,quality
23,0.2047619047619047,0.125,qwen3omni_own,chord_quality,quality
24,0.176984126984127,0.125,qwen3omni_own,chord_quality,quality
25,0.1908730158730158,0.125,qwen3omni_own,chord_quality,quality
26,0.2047619047619047,0.125,qwen3omni_own,chord_quality,quality
27,0.2047619047619047,0.125,qwen3omni_own,chord_quality,quality
28,0.2047619047619047,0.125,qwen3omni_own,chord_quality,quality
29,0.2345238095238095,0.125,qwen3omni_own,chord_quality,quality
30,0.2047619047619047,0.125,qwen3omni_own,chord_quality,quality
31,0.1829365079365079,0.125,qwen3omni_own,chord_quality,quality
32,0.1472222222222222,0.125,qwen3omni_own,chord_quality,quality
0,0.1475549705036322,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
1,0.1399553897908439,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
2,0.1399553897908439,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
3,0.134473575154795,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
4,0.1252590073619033,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
5,0.1267216371702988,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
6,0.1538442786797328,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
7,0.1328585880746916,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
8,0.1538442786797328,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
9,0.1762925990931695,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
10,0.1553069084881283,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
11,0.1685406611086733,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
12,0.1680378821120374,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
13,0.1714019306713471,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
14,0.1323558090780556,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
15,0.1548041294914923,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
16,0.1596308078591975,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
17,0.1399553897908439,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
18,0.1455895616986007,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
19,0.1393002535225001,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
20,0.14770732777534,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
21,0.1602859441275413,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
22,0.1407628833308956,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
23,0.1470521915069962,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
24,0.1134878845497537,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
25,0.1197771927258544,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
26,0.1183145629174589,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
27,0.1183145629174589,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
28,0.1267216371702988,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
29,0.126066500901955,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
30,0.1050808102969138,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
31,0.126066500901955,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
32,0.1393002535225001,0.0833333333333333,qwen3omni_own,interval_id,ground_truth
0,0.2324786324786324,0.0416666666666666,qwen3omni_own,key_id,ground_truth
1,0.2213675213675213,0.0416666666666666,qwen3omni_own,key_id,ground_truth
2,0.2196581196581196,0.0416666666666666,qwen3omni_own,key_id,ground_truth
3,0.2085470085470085,0.0416666666666666,qwen3omni_own,key_id,ground_truth
4,0.1735042735042734,0.0416666666666666,qwen3omni_own,key_id,ground_truth
5,0.204059829059829,0.0416666666666666,qwen3omni_own,key_id,ground_truth
6,0.1651709401709401,0.0416666666666666,qwen3omni_own,key_id,ground_truth
7,0.1457264957264957,0.0416666666666666,qwen3omni_own,key_id,ground_truth
8,0.1245726495726495,0.0416666666666666,qwen3omni_own,key_id,ground_truth
9,0.0839743589743589,0.0416666666666666,qwen3omni_own,key_id,ground_truth
10,0.0711538461538461,0.0416666666666666,qwen3omni_own,key_id,ground_truth
