layer,probe_acc_mlp,chance
0,0.22787878787878788,0.3333333333333333
1,0.4263636363636364,0.3333333333333333
2,0.29424242424242425,0.3333333333333333
3,0.21484848484848484,0.3333333333333333
4,0.30636363636363634,0.3333333333333333
